eps_e,s_e,fitness,ghosts,gaps,darks,multiples
256.0438,2.0340,1.7007,0,53,116,64
262.2338,2.0340,1.7159,0,53,116,64
268.5734,2.0340,1.7303,0,53,116,64
275.0663,2.0340,1.7440,0,52,116,64
281.7161,2.0340,1.7571,0,52,116,64
288.5267,2.0340,1.7697,0,52,116,64
295.5019,2.0340,1.7816,0,52,116,64
302.6458,2.0340,1.7930,0,52,116,64
309.9624,2.0340,1.8039,0,52,116,64
317.4559,2.0340,1.8142,0,52,116,64
325.1305,2.0340,1.8241,0,52,116,64
332.9906,2.0340,1.8336,0,52,116,64
341.0408,2.0340,1.8426,0,52,116,64
349.2856,2.0340,1.8511,0,52,116,64
357.7297,2.0340,1.8593,0,52,116,64
366.3780,2.0340,1.8671,0,52,116,64
375.2353,2.0340,1.8746,0,52,116,64
384.3068,2.0340,1.8817,0,52,116,64
393.5975,2.0340,1.8885,0,52,116,64
403.1129,2.0340,1.8949,0,52,116,64
412.8583,2.0340,1.9011,0,52,116,64
422.8393,2.0340,1.9070,0,52,116,64
433.0616,2.0340,1.9126,0,52,116,64
443.5310,2.0340,1.9179,0,52,116,64
454.2536,2.0340,1.9230,0,52,116,64
465.2353,2.0340,1.9279,0,52,116,64
476.4826,2.0340,1.9325,0,52,116,64
488.0017,2.0340,1.9370,0,52,116,64
499.7993,2.0340,1.9412,0,52,116,64
511.8822,2.0340,1.9452,0,52,116,64
524.2571,2.0340,1.9490,0,52,116,64
536.9313,2.0340,1.9527,0,52,116,64
549.9118,2.0340,1.9562,0,52,116,64
563.2061,2.0340,1.9595,0,52,116,64
576.8218,2.0340,1.9627,0,52,116,64
590.7667,2.0340,1.9657,0,52,116,64
605.0487,2.0340,1.9686,0,52,116,64
619.6760,2.0340,1.9713,0,52,116,64
634.6569,2.0340,1.9739,0,52,116,64
650.0000,2.0340,1.9764,0,52,116,64
250.0000,2.0360,1.0000,0,53,116,64
256.0438,2.0360,1.0000,0,53,116,64
262.2338,2.0360,1.0000,0,53,116,64
268.5734,2.0360,1.0000,0,53,116,64
275.0663,2.0360,1.0000,0,53,116,64
281.7161,2.0360,1.0000,0,53,116,64
288.5267,2.0360,1.0000,0,53,116,64
295.5019,2.0360,1.0000,0,53,116,64
302.6458,2.0360,1.0000,0,53,116,64
309.9624,2.0360,1.0000,0,53,116,64
317.4559,2.0360,1.0000,0,53,116,64
325.1305,2.0360,1.0000,0,53,116,64
332.9906,2.0360,1.0000,0,53,116,64
341.0408,2.0360,1.0000,0,53,116,64
349.2856,2.0360,1.0000,0,53,116,64
357.7297,2.0360,1.0000,0,53,116,64
366.3780,2.0360,1.0000,0,53,116,64
375.2353,2.0360,1.0000,0,53,116,64
384.3068,2.0360,1.0000,0,53,116,64
393.5975,2.0360,1.0000,0,53,116,64
403.1129,2.0360,1.0000,0,53,116,64
412.8583,2.0360,1.0000,0,53,116,64
422.8393,2.0360,1.0000,0,53,116,64
433.0616,2.0360,1.0000,0,53,116,64
443.5310,2.0360,1.0000,0,53,116,64
454.2536,2.0360,1.0000,0,53,116,64
465.2353,2.0360,1.0000,0,53,116,64
476.4826,2.0360,1.0000,0,53,116,64
488.0017,2.0360,1.0000,0,53,116,64
499.7993,2.0360,1.0000,0,53,116,64
511.8822,2.0360,1.0000,0,53,116,64
524.2571,2.0360,1.0000,0,53,116,64
536.9313,2.0360,1.0000,0,53,116,64
549.9118,2.0360,1.0000,0,53,116,64
563.2061,2.0360,1.0000,0,53,116,64
576.8218,2.0360,1.0000,0,53,116,64
590.7667,2.0360,1.0000,0,53,116,64
605.0487,2.0360,1.0000,0,53,116,64
619.6760,2.0360,1.0000,0,53,116,64
634.6569,2.0360,1.0000,0,53,116,64
650.0000,2.0360,1.0000,0,53,116,64
250.0000,2.0380,1.6115,0,52,116,64
256.0438,2.0380,1.5986,0,52,116,64
262.2338,2.0380,1.5863,0,52,116,64
268.5734,2.0380,1.5745,0,52,116,64
275.0663,2.0380,1.5634,0,52,116,64
281.7161,2.0380,1.5527,0,52,116,64
288.5267,2.0380,1.5425,0,52,116,64
295.5019,2.0380,1.5328,0,51,116,64
302.6458,2.0380,1.5235,0,51,116,64
309.9624,2.0380,1.5147,0,51,116,64
317.4559,2.0380,1.5063,0,51,116,64
325.1305,2.0380,1.4982,0,51,116,64
332.9906,2.0380,1.4905,0,51,116,64
341.0408,2.0380,1.4832,0,51,116,64
349.2856,2.0380,1.4763,0,52,116,64
357.7297,2.0380,1.4696,0,52,116,64
366.3780,2.0380,1.4633,0,52,116,64
375.2353,2.0380,1.4572,0,52,116,64
384.3068,2.0380,1.4514,0,52,116,64
393.5975,2.0380,1.4459,0,52,116,64
403.1129,2.0380,1.4407,0,52,116,64
412.8583,2.0380,1.4357,0,52,116,64
422.8393,2.0380,1.4309,0,52,116,64
433.0616,2.0380,1.4264,0,52,116,64
443.5310,2.0380,1.4220,0,52,116,64
454.2536,2.0380,1.4179,0,52,116,64
465.2353,2.0380,1.4139,0,52,116,64
476.4826,2.0380,1.4102,0,52,116,64
488.0017,2.0380,1.4066,0,52,116,64
499.7993,2.0380,1.4032,0,52,116,64
511.8822,2.0380,1.3999,0,52,116,64
524.2571,2.0380,1.3968,0,52,116,64
536.9313,2.0380,1.3938,0,52,116,64
549.9118,2.0380,1.3910,0,52,116,64
563.2061,2.0380,1.3883,0,52,116,64
576.8218,2.0380,1.3857,0,52,116,64
590.7667,2.0380,1.3833,0,52,116,64
605.0487,2.0380,1.3809,0,52,116,64
619.6760,2.0380,1.3787,0,52,116,64
634.6569,2.0380,1.3766,0,52,116,64
650.0000,2.0380,1.3745,0,52,116,64
250.0000,2.0400,1.0000,0,53,116,64
256.0438,2.0400,1.0000,0,53,116,64
262.2338,2.0400,1.0000,0,53,116,64
268.5734,2.0400,1.0000,0,53,116,64
275.0663,2.0400,1.0000,0,53,116,64
281.7161,2.0400,1.0000,0,53,116,64
288.5267,2.0400,1.0000,0,53,116,64
295.5019,2.0400,1.0000,0,53,116,64
302.6458,2.0400,1.0000,0,53,116,64
309.9624,2.0400,1.0000,0,53,116,64
317.4559,2.0400,1.0000,0,53,116,64
325.1305,2.0400,1.0000,0,53,116,64
332.9906,2.0400,1.0000,0,53,116,64
341.0408,2.0400,1.0000,0,53,116,64
349.2856,2.0400,1.0000,0,53,116,64
357.7297,2.0400,1.0000,0,53,116,64
366.3780,2.0400,1.0000,0,53,116,64
375.2353,2.0400,1.0000,0,53,116,64
384.3068,2.0400,1.0000,0,53,116,64
393.5975,2.0400,1.0000,0,53,116,64
403.1129,2.0400,1.0000,0,53,116,64
412.8583,2.0400,1.0000,0,53,116,64
422.8393,2.0400,1.0000,0,53,116,64
433.0616,2.0400,1.0000,0,53,116,64
443.5310,2.0400,1.0000,0,53,116,64
454.2536,2.0400,1.0000,0,53,116,64
465.2353,2.0400,1.0000,0,53,116,64
476.4826,2.0400,1.0000,0,53,116,64
488.0017,2.0400,1.0000,0,53,116,64
499.7993,2.0400,1.0000,0,53,116,64
511.8822,2.0400,1.0000,0,53,116,64
524.2571,2.0400,1.0000,0,53,116,64
536.9313,2.0400,1.0000,0,53,116,64
549.9118,2.0400,1.0000,0,53,116,64
563.2061,2.0400,1.0000,0,53,116,64
576.8218,2.0400,1.0000,0,53,116,64
590.7667,2.0400,1.0000,0,53,116,64
605.0487,2.0400,1.0000,0,53,116,64
619.6760,2.0400,1.0000,0,53,116,64
634.6569,2.0400,1.0000,0,53,116,64
650.0000,2.0400,1.0000,0,53,116,64
250.0000,2.0420,1.0000,0,51,116,64
256.0438,2.0420,1.0000,0,51,116,64
262.2338,2.0420,1.0000,0,51,116,64
268.5734,2.0420,1.0000,0,51,116,64
275.0663,2.0420,1.0000,0,51,116,64
281.7161,2.0420,1.0000,0,51,116,64
288.5267,2.0420,1.0000,0,51,116,64
295.5019,2.0420,1.0000,0,51,116,64
302.6458,2.0420,1.0000,0,51,116,64
309.9624,2.0420,1.0000,0,51,116,64
317.4559,2.0420,1.0000,0,51,116,64
325.1305,2.0420,1.0000,0,51,116,64
332.9906,2.0420,1.0000,0,51,116,64
341.0408,2.0420,1.0000,0,51,116,64
349.2856,2.0420,1.0000,0,51,116,64
357.7297,2.0420,1.0000,0,51,116,64
366.3780,2.0420,1.0000,0,51,116,64
375.2353,2.0420,1.0000,0,51,116,64
384.3068,2.0420,1.0000,0,51,116,64
393.5975,2.0420,1.0000,0,51,116,64
403.1129,2.0420,1.0000,0,51,116,64
412.8583,2.0420,1.0000,0,51,116,64
422.8393,2.0420,1.0000,0,51,116,64
433.0616,2.0420,1.0000,0,51,116,64
443.5310,2.0420,1.0000,0,51,116,64
454.2536,2.0420,1.0000,0,51,116,64
465.2353,2.0420,1.0000,0,51,116,64
476.4826,2.0420,1.0000,0,51,116,64
488.0017,2.0420,1.0000,0,51,116,64
499.7993,2.0420,1.0000,0,51,116,64
511.8822,2.0420,1.0000,0,51,116,64
524.2571,2.0420,1.0000,0,51,116,64
536.9313,2.0420,1.0000,0,51,116,64
549.9118,2.0420,1.0000,0,51,116,64
563.2061,2.0420,1.0000,0,51,116,64
576.8218,2.0420,1.0000,0,51,116,64
590.7667,2.0420,1.0000,0,51,116,64
605.0487,2.0420,1.0000,0,51,116,64
619.6760,2.0420,1.0000,0,51,116,64
634.6569,2.0420,1.0000,0,51,116,64
650.0000,2.0420,1.0000,0,51,116,64
250.0000,2.0440,1.5002,0,51,116,64
256.0438,2.0440,1.5096,0,51,116,64
262.2338,2.0440,1.5187,0,51,116,64
268.5734,2.0440,1.5273,0,51,116,64
275.0663,2.0440,1.5355,0,51,116,64
281.7161,2.0440,1.5433,0,51,116,64
288.5267,2.0440,1.5508,0,51,116,64
295.5019,2.0440,1.5579,0,51,116,64
302.6458,2.0440,1.5647,0,51,116,64
309.9624,2.0440,1.5712,0,51,116,64
317.4559,2.0440,1.5774,0,51,116,64
325.1305,2.0440,1.5833,0,51,116,64
332.9906,2.0440,1.5889,0,51,116,64
341.0408,2.0440,1.5943,0,51,116,64
349.2856,2.0440,1.5994,0,51,116,64
357.7297,2.0440,1.6043,0,51,116,64
366.3780,2.0440,1.6089,0,51,116,64
375.2353,2.0440,1.6134,0,51,116,64
384.3068,2.0440,1.6176,0,51,116,64
393.5975,2.0440,1.6216,0,51,116,64
403.1129,2.0440,1.6255,0,51,116,64
412.8583,2.0440,1.6291,0,51,116,64
422.8393,2.0440,1.6326,0,51,116,64
433.0616,2.0440,1.6360,0,51,116,64
443.5310,2.0440,1.6392,0,51,116,64
454.2536,2.0440,1.6422,0,51,116,64
465.2353,2.0440,1.6451,0,51,116,64
476.4826,2.0440,1.6478,0,51,116,64
488.0017,2.0440,1.6505,0,51,116,64
499.7993,2.0440,1.6530,0,51,116,64
511.8822,2.0440,1.6554,0,51,116,64
524.2571,2.0440,1.6576,0,51,116,64
536.9313,2.0440,1.6598,0,51,116,64
549.9118,2.0440,1.6619,0,51,116,64
563.2061,2.0440,1.6639,0,51,116,64
576.8218,2.0440,1.6657,0,51,116,64
590.7667,2.0440,1.6675,0,51,116,64
605.0487,2.0440,1.6693,0,51,116,64
619.6760,2.0440,1.6709,0,51,116,64
634.6569,2.0440,1.6724,0,51,116,64
650.0000,2.0440,1.6739,0,51,116,64
250.0000,2.0460,1.0000,0,51,116,64
256.0438,2.0460,1.0000,0,51,116,64
262.2338,2.0460,1.0000,0,51,116,64
268.5734,2.0460,1.0000,0,51,116,64
275.0663,2.0460,1.0000,0,51,116,64
281.7161,2.0460,1.0000,0,51,116,64
288.5267,2.0460,1.0000,0,51,116,64
295.5019,2.0460,1.0000,0,51,116,64
302.6458,2.0460,1.0000,0,51,116,64
309.9624,2.0460,1.0000,0,51,116,64
317.4559,2.0460,1.0000,0,51,116,64
325.1305,2.0460,1.0000,0,51,116,64
332.9906,2.0460,1.0000,0,51,116,64
341.0408,2.0460,1.0000,0,51,116,64
349.2856,2.0460,1.0000,0,51,116,64
357.7297,2.0460,1.0000,0,51,116,64
366.3780,2.0460,1.0000,0,51,116,64
375.2353,2.0460,1.0000,0,51,116,64
384.3068,2.0460,1.0000,0,51,116,64
393.5975,2.0460,1.0000,0,51,116,64
403.1129,2.0460,1.0000,0,51,116,64
412.8583,2.0460,1.0000,0,51,116,64
422.8393,2.0460,1.0000,0,51,116,64
433.0616,2.0460,1.0000,0,51,116,64
443.5310,2.0460,1.0000,0,51,116,64
454.2536,2.0460,1.0000,0,51,116,64
465.2353,2.0460,1.0000,0,51,116,64
476.4826,2.0460,1.0000,0,51,116,64
488.0017,2.0460,1.0000,0,51,116,64
499.7993,2.0460,1.0000,0,51,116,64
511.8822,2.0460,1.0000,0,51,116,64
524.2571,2.0460,1.0000,0,51,116,64
536.9313,2.0460,1.0000,0,51,116,64
549.9118,2.0460,1.0000,0,51,116,64
563.2061,2.0460,1.0000,0,51,116,64
576.8218,2.0460,1.0000,0,51,116,64
590.7667,2.0460,1.0000,0,51,116,64
605.0487,2.0460,1.0000,0,51,116,64
619.6760,2.0460,1.0000,0,51,116,64
634.6569,2.0460,1.0000,0,51,116,64
650.0000,2.0460,1.0000,0,51,116,64
250.0000,2.0480,1.9634,0,50,116,64
256.0438,2.0480,1.9715,0,50,116,64
262.2338,2.0480,1.9791,0,50,116,64
268.5734,2.0480,1.9865,0,50,116,64
275.0663,2.0480,1.9934,0,50,116,64
281.7161,2.0480,1.9999,0,50,116,64
288.5267,2.0480,1.9936,0,50,116,64
295.5019,2.0480,1.9875,0,50,116,64
302.6458,2.0480,1.9817,0,50,116,64
309.9624,2.0480,1.9762,0,50,116,64
317.4559,2.0480,1.9710,0,50,116,64
325.1305,2.0480,1.9660,0,50,116,64
332.9906,2.0480,1.9612,0,50,116,64
341.0408,2.0480,1.9567,0,50,116,64
349.2856,2.0480,1.9523,0,50,116,64
357.7297,2.0480,1.9482,0,50,116,64
366.3780,2.0480,1.9442,0,50,116,64
375.2353,2.0480,1.9405,0,50,116,64
384.3068,2.0480,1.9369,0,50,116,64
393.5975,2.0480,1.9335,0,50,116,64
403.1129,2.0480,1.9302,0,50,116,64
412.8583,2.0480,1.9271,0,50,116,64
422.8393,2.0480,1.9241,0,50,116,64
433.0616,2.0480,1.9213,0,50,116,64
443.5310,2.0480,1.9186,0,50,116,64
454.2536,2.0480,1.9160,0,50,116,64
465.2353,2.0480,1.9136,0,50,116,64
476.4826,2.0480,1.9112,0,50,116,64
488.0017,2.0480,1.9090,0,50,116,64
499.7993,2.0480,1.9069,0,50,116,64
511.8822,2.0480,1.9048,0,50,116,64
524.2571,2.0480,1.9029,0,50,116,64
536.9313,2.0480,1.9011,0,50,116,64
549.9118,2.0480,1.8993,0,50,116,64
563.2061,2.0480,1.8976,0,50,116,64
576.8218,2.0480,1.8960,0,50,116,64
590.7667,2.0480,1.8945,0,50,116,64
605.0487,2.0480,1.8931,0,50,116,64
619.6760,2.0480,1.8917,0,50,116,64
634.6569,2.0480,1.8904,0,50,116,64
650.0000,2.0480,1.8891,0,50,116,64
250.0000,2.0500,1.0000,0,51,116,64
256.0438,2.0500,1.0000,0,51,116,64
262.2338,2.0500,1.0000,0,51,116,64
268.5734,2.0500,1.0000,0,51,116,64
275.0663,2.0500,1.0000,0,51,116,64
281.7161,2.0500,1.0000,0,51,116,64
288.5267,2.0500,1.0000,0,51,116,64
295.5019,2.0500,1.0000,0,51,116,64
302.6458,2.0500,1.0000,0,51,116,64
309.9624,2.0500,1.0000,0,51,116,64
317.4559,2.0500,1.0000,0,51,116,64
325.1305,2.0500,1.0000,0,51,116,64
332.9906,2.0500,1.0000,0,51,116,64
341.0408,2.0500,1.0000,0,51,116,64
349.2856,2.0500,1.0000,0,51,116,64
357.7297,2.0500,1.0000,0,51,116,64
366.3780,2.0500,1.0000,0,51,116,64
375.2353,2.0500,1.0000,0,51,116,64
384.3068,2.0500,1.0000,0,51,116,64
393.5975,2.0500,1.0000,0,51,116,64
403.1129,2.0500,1.0000,0,51,116,64
412.8583,2.0500,1.0000,0,51,116,64
422.8393,2.0500,1.0000,0,51,116,64
433.0616,2.0500,1.0000,0,51,116,64
443.5310,2.0500,1.0000,0,51,116,64
454.2536,2.0500,1.0000,0,51,116,64
465.2353,2.0500,1.0000,0,51,116,64
476.4826,2.0500,1.0000,0,51,116,64
488.0017,2.0500,1.0000,0,51,116,64
499.7993,2.0500,1.0000,0,51,116,64
511.8822,2.0500,1.0000,0,51,116,64
524.2571,2.0500,1.0000,0,51,116,64
536.9313,2.0500,1.0000,0,51,116,64
549.9118,2.0500,1.0000,0,51,116,64
563.2061,2.0500,1.0000,0,51,116,64
576.8218,2.0500,1.0000,0,51,116,64
590.7667,2.0500,1.0000,0,51,116,64
605.0487,2.0500,1.0000,0,51,116,64
619.6760,2.0500,1.0000,0,51,116,64
634.6569,2.0500,1.0000,0,51,116,64
650.0000,2.0500,1.0000,0,51,116,64
250.0000,2.0520,1.2383,0,50,116,64
256.0438,2.0520,1.2313,0,50,116,64
262.2338,2.0520,1.2247,0,50,116,64
268.5734,2.0520,1.2183,0,50,116,64
275.0663,2.0520,1.2123,0,50,116,64
281.7161,2.0520,1.2065,0,50,116,64
288.5267,2.0520,1.2010,0,50,116,64
295.5019,2.0520,1.1958,0,50,116,64
302.6458,2.0520,1.1908,0,50,116,64
309.9624,2.0520,1.1860,0,50,116,64
317.4559,2.0520,1.1815,0,50,116,64
325.1305,2.0520,1.1771,0,50,116,64
332.9906,2.0520,1.1730,0,50,116,64
341.0408,2.0520,1.1691,0,50,116,64
349.2856,2.0520,1.1653,0,50,116,64
357.7297,2.0520,1.1617,0,50,116,64
366.3780,2.0520,1.1583,0,50,116,64
375.2353,2.0520,1.1550,0,50,116,64
384.3068,2.0520,1.1519,0,50,116,64
393.5975,2.0520,1.1490,0,50,116,64
403.1129,2.0520,1.1461,0,50,116,64
412.8583,2.0520,1.1435,0,50,116,64
422.8393,2.0520,1.1409,0,50,116,64
433.0616,2.0520,1.1384,0,50,116,64
443.5310,2.0520,1.1361,0,50,116,64
454.2536,2.0520,1.1339,0,50,116,64
465.2353,2.0520,1.1318,0,50,116,64
476.4826,2.0520,1.1297,0,50,116,64
488.0017,2.0520,1.1278,0,50,116,64
499.7993,2.0520,1.1260,0,50,116,64
511.8822,2.0520,1.1242,0,50,116,64
524.2571,2.0520,1.1225,0,50,116,64
536.9313,2.0520,1.1209,0,50,116,64
549.9118,2.0520,1.1194,0,50,116,64
563.2061,2.0520,1.1180,0,50,116,64
576.8218,2.0520,1.1166,0,50,116,64
590.7667,2.0520,1.1153,0,50,116,64
605.0487,2.0520,1.1140,0,50,116,64
619.6760,2.0520,1.1128,0,50,116,64
634.6569,2.0520,1.1117,0,50,116,64
650.0000,2.0520,1.1106,0,50,116,64
250.0000,2.0540,1.3655,0,50,116,64
256.0438,2.0540,1.3718,0,50,116,64
262.2338,2.0540,1.3778,0,50,116,64
268.5734,2.0540,1.3835,0,50,116,64
275.0663,2.0540,1.3889,0,50,116,64
281.7161,2.0540,1.3941,0,50,116,64
288.5267,2.0540,1.3991,0,50,116,64
295.5019,2.0540,1.4038,0,50,116,64
302.6458,2.0540,1.4083,0,50,116,64
309.9624,2.0540,1.4126,0,50,116,64
317.4559,2.0540,1.4167,0,50,116,64
325.1305,2.0540,1.4206,0,50,116,64
332.9906,2.0540,1.4244,0,50,116,64
341.0408,2.0540,1.4279,0,50,116,64
349.2856,2.0540,1.4313,0,50,116,64
357.7297,2.0540,1.4345,0,50,116,64
366.3780,2.0540,1.4376,0,50,116,64
375.2353,2.0540,1.4406,0,50,116,64
384.3068,2.0540,1.4434,0,50,116,64
393.5975,2.0540,1.4460,0,50,116,64
403.1129,2.0540,1.4486,0,50,116,64
412.8583,2.0540,1.4510,0,50,116,64
422.8393,2.0540,1.4533,0,50,116,64
433.0616,2.0540,1.4555,0,50,116,64
443.5310,2.0540,1.4576,0,50,116,64
454.2536,2.0540,1.4597,0,50,116,64
465.2353,2.0540,1.4616,0,50,116,64
476.4826,2.0540,1.4634,0,50,116,64
488.0017,2.0540,1.4651,0,50,116,64
499.7993,2.0540,1.4668,0,50,116,64
511.8822,2.0540,1.4684,0,50,116,64
524.2571,2.0540,1.4699,0,50,116,64
536.9313,2.0540,1.4713,0,50,116,64
549.9118,2.0540,1.4727,0,50,116,64
563.2061,2.0540,1.4740,0,50,116,64
576.8218,2.0540,1.4752,0,50,116,64
590.7667,2.0540,1.4764,0,50,116,64
605.0487,2.0540,1.4776,0,50,116,64
619.6760,2.0540,1.4786,0,50,116,64
634.6569,2.0540,1.4797,0,50,116,64
650.0000,2.0540,1.4807,0,50,116,64
250.0000,2.0560,1.0000,0,51,116,64
256.0438,2.0560,1.0000,0,51,116,64
262.2338,2.0560,1.0000,0,51,116,64
268.5734,2.0560,1.0000,0,51,116,64
275.0663,2.0560,1.0000,0,51,116,64
281.7161,2.0560,1.0000,0,51,116,64
288.5267,2.0560,1.0000,0,51,116,64
295.5019,2.0560,1.0000,0,51,116,64
302.6458,2.0560,1.0000,0,51,116,64
309.9624,2.0560,1.0000,0,51,116,64
317.4559,2.0560,1.0000,0,51,116,64
325.1305,2.0560,1.0000,0,51,116,64
332.9906,2.0560,1.0000,0,51,116,64
341.0408,2.0560,1.0000,0,51,116,64
349.2856,2.0560,1.0000,0,51,116,64
357.7297,2.0560,1.0000,0,51,116,64
366.3780,2.0560,1.0000,0,51,116,64
375.2353,2.0560,1.0000,0,51,116,64
384.3068,2.0560,1.0000,0,51,116,64
393.5975,2.0560,1.0000,0,51,116,64
403.1129,2.0560,1.0000,0,51,116,64
412.8583,2.0560,1.0000,0,51,116,64
422.8393,2.0560,1.0000,0,51,116,64
433.0616,2.0560,1.0000,0,51,116,64
443.5310,2.0560,1.0000,0,51,116,64
454.2536,2.0560,1.0000,0,51,116,64
465.2353,2.0560,1.0000,0,51,116,64
476.4826,2.0560,1.0000,0,51,116,64
488.0017,2.0560,1.0000,0,51,116,64
499.7993,2.0560,1.0000,0,51,116,64
511.8822,2.0560,1.0000,0,51,116,64
524.2571,2.0560,1.0000,0,51,116,64
536.9313,2.0560,1.0000,0,51,116,64
549.9118,2.0560,1.0000,0,51,116,64
563.2061,2.0560,1.0000,0,51,116,64
576.8218,2.0560,1.0000,0,51,116,64
590.7667,2.0560,1.0000,0,51,116,64
605.0487,2.0560,1.0000,0,51,116,64
619.6760,2.0560,1.0000,0,51,116,64
634.6569,2.0560,1.0000,0,51,116,64
650.0000,2.0560,1.0000,0,51,116,64
250.0000,2.0580,1.8463,0,47,116,64
256.0438,2.0580,1.8408,0,47,116,64
262.2338,2.0580,1.8355,0,47,116,64
268.5734,2.0580,1.8304,0,47,116,64
275.0663,2.0580,1.8256,0,47,116,64
281.7161,2.0580,1.8211,0,47,116,64
288.5267,2.0580,1.8167,0,47,116,64
295.5019,2.0580,1.8125,0,47,116,64
302.6458,2.0580,1.8086,0,47,116,64
309.9624,2.0580,1.8048,0,47,116,64
317.4559,2.0580,1.8012,0,47,116,64
325.1305,2.0580,1.7977,0,47,116,64
332.9906,2.0580,1.7944,0,47,116,64
341.0408,2.0580,1.7913,0,47,116,64
349.2856,2.0580,1.7883,0,47,116,64
357.7297,2.0580,1.7855,0,47,116,64
366.3780,2.0580,1.7827,0,47,116,64
375.2353,2.0580,1.7802,0,47,116,64
384.3068,2.0580,1.7777,0,47,116,64
393.5975,2.0580,1.7753,0,47,116,64
403.1129,2.0580,1.7731,0,47,116,64
412.8583,2.0580,1.7710,0,47,116,64
422.8393,2.0580,1.7689,0,47,116,64
433.0616,2.0580,1.7670,0,47,116,64
443.5310,2.0580,1.7651,0,47,116,64
454.2536,2.0580,1.7633,0,47,116,64
465.2353,2.0580,1.7617,0,47,116,64
476.4826,2.0580,1.7601,0,47,116,64
488.0017,2.0580,1.7585,0,47,116,64
499.7993,2.0580,1.7596,0,47,116,64
511.8822,2.0580,1.7610,0,47,116,64
524.2571,2.0580,1.7623,0,47,116,64
536.9313,2.0580,1.7635,0,47,116,64
549.9118,2.0580,1.7647,0,47,116,64
563.2061,2.0580,1.7659,0,47,116,64
576.8218,2.0580,1.7670,0,47,116,64
590.7667,2.0580,1.7680,0,47,116,64
605.0487,2.0580,1.7690,0,47,116,64
619.6760,2.0580,1.7699,0,47,116,64
634.6569,2.0580,1.7708,0,47,116,64
650.0000,2.0580,1.7717,0,47,116,64
250.0000,2.0600,1.0000,0,51,116,64
256.0438,2.0600,1.0000,0,51,116,64
262.2338,2.0600,1.0000,0,51,116,64
268.5734,2.0600,1.0000,0,51,116,64
275.0663,2.0600,1.0000,0,51,116,64
281.7161,2.0600,1.0000,0,51,116,64
288.5267,2.0600,1.0000,0,51,116,64
295.5019,2.0600,1.0000,0,51,116,64
302.6458,2.0600,1.0000,0,51,116,64
309.9624,2.0600,1.0000,0,51,116,64
317.4559,2.0600,1.0000,0,51,116,64
325.1305,2.0600,1.0000,0,51,116,64
332.9906,2.0600,1.0000,0,51,116,64
341.0408,2.0600,1.0000,0,51,116,64
349.2856,2.0600,1.0000,0,51,116,64
357.7297,2.0600,1.0000,0,51,116,64
366.3780,2.0600,1.0000,0,51,116,64
375.2353,2.0600,1.0000,0,51,116,64
384.3068,2.0600,1.0000,0,51,116,64
393.5975,2.0600,1.0000,0,51,116,64
403.1129,2.0600,1.0000,0,51,116,64
412.8583,2.0600,1.0000,0,51,116,64
422.8393,2.0600,1.0000,0,51,116,64
433.0616,2.0600,1.0000,0,51,116,64
443.5310,2.0600,1.0000,0,51,116,64
454.2536,2.0600,1.0000,0,51,116,64
465.2353,2.0600,1.0000,0,51,116,64
476.4826,2.0600,1.0000,0,51,116,64
488.0017,2.0600,1.0000,0,51,116,64
499.7993,2.0600,1.0000,0,51,116,64
511.8822,2.0600,1.0000,0,51,116,64
524.2571,2.0600,1.0000,0,51,116,64
536.9313,2.0600,1.0000,0,51,116,64
549.9118,2.0600,1.0000,0,51,116,64
563.2061,2.0600,1.0000,0,51,116,64
576.8218,2.0600,1.0000,0,51,116,64
590.7667,2.0600,1.0000,0,51,116,64
605.0487,2.0600,1.0000,0,51,116,64
619.6760,2.0600,1.0000,0,51,116,64
634.6569,2.0600,1.0000,0,51,116,64
650.0000,2.0600,1.0000,0,51,116,64
